L_caudalmiddlefrontal	0.0041089187150764525	
R_superiorfrontal	0.03742706104416473	
R_IFG	0.008429640914267685	
L_superiorfrontal	0.018170661464760592	
PSTG	0.05662192672889576	
R_ER	-0.013411374640227429	
AMTG	0.018879890831961683	
L_inferiorparietal	0.04981419435097653	
R_AFG	0.023428735801332486	
R_lateralorbitofrontal	-0.018325768299254228	
R_PSTG	0.026516429847165675	
AFG	0.0013385329507268019	
R_rostralanteriorcingulate	-0.005756266158395311	
R_PMTG	-0.022717042785914285	
R_caudalmiddlefrontal	0.022324719923993763	
semantic_network	0.07769293458529533	
R_ATLerh	0.0005580568780355963	
R_middletemporal	-0.008074958871266415	
R_bankssts	-0.028028934883311808	
L_precuneus	0.018901129535734907	
TP	-0.009053540901198661	
R_ATL	0.0056634967768162	
R_precuneus	0.013085986668438989	
R_AITG	-1.9322806813670695e-05	
L_middletemporal	0.007023101277368367	
PITG	0.02068292177724195	
R_entorhinal	-0.0037252770931866875	
L_PCinIst	0.00885263370626376	
L_inferiortemporal	0.01532336481316157	
R_PCinIst	0.009139177298948947	
APPG	0.02502249698857206	
R_medialorbitofrontal	0.012154804382049463	
L_medialorbitofrontal	-0.003375864029896212	
ER	-0.012408857563797083	
R_PITG	0.02041896390195834	
L_bankssts	-0.00527872561589787	
L_IFG	-0.0005996616195320799	
L_lateralorbitofrontal	-0.013809690515806215	
R_ASTG	0.013327228475180294	
R_fusiform	0.01437692987776737	
L_supramarginal	0.00197302079676177	
R_inferiorparietal	-0.029626773742843025	
R_PFG	-0.0004309292998676363	
ATL	0.0028401027487826866	
L_superiortemporal	-0.007354349959906491	
R_inferiortemporal	0.0092573194237625	
L_parahippocampal	-0.0009661872470309667	
AITG	0.0184776937999179	
R_parahippocampal	0.003541231045121936	
R_supramarginal	0.00735003186338984	
R_PPPG	0.024582664211635463	
R_APPG	-0.017844466847756504	
PFG	0.00861446000191095	
PMTG	-0.018637997175606078	
PPPG	0.03612905281166729	
R_TP	-0.011844855833081012	
L_ATLerh	0.006810615132794746	
L_entorhinal	-0.005011814498854636	
ASTG	0.010449926317243953	
L_rostralanteriorcingulate	-0.009771487056471575	
L_fusiform	0.0026351821744068507	
R_AMTG	0.009902951343926629	
R_superiortemporal	0.006544487684471556	
